witel;name;lat;lon;kandatel;status_occ;service_port;device_port;image
1;ODP-PKL-FAT/004 FAT/D01/004.01;-6.899629;109.662766;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/005 FAT/D02/005.01;-6.89899;109.661696;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/006 FAT/D01/006.01;-6.901057;109.661804;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/007 FAT/D01/007.01;-6.900951;109.662549;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/008 FAT/D01/008.01;-6.900524;109.662577;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/009 FAT/D01/009.01;-6.900214;109.661897;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/010 FAT/D01/010.01;-6.899796;109.660995;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/012 FAT/D02/012.01;-6.899064;109.662052;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/013 FAT/D01/013.01;-6.900101;109.66098;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/015 FAT/D01/015.01;-6.899519;109.66135;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/016 FAT/D02/016.01;-6.899663;109.663467;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/017 FAT/D02/017.01;-6.899674;109.66313;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/018 FAT/D02/018.01;-6.899228;109.662776;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAU/016 FAU/D01/016.01;-6.893314;109.656283;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/01 FB/D01/01.01;-6.8942;109.6661;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/02 FB/D01/02.01;-6.8941;109.6656;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/035 FB/D02/035.01;-6.89231;109.66208;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/036 FB/D02/036.01;-6.893222;109.662019;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/037 FB/D03/037.01;-6.892736;109.665032;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/039 FB/D02/039.01;-6.894557;109.661861;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/03 FB/D01/03.01;-6.8934;109.6654;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/040 FB/D02/040.01;-6.893825;109.661936;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/041 FB/D02/041.01;-6.893279;109.661029;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/042 FB/D02/042.01;-6.89343;109.662236;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/04 FB/D01/04.01;-6.8934;109.6653;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/05 FB/D01/05.01;-6.8937;109.6667;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/06 FB/D01/06.01;-6.8931;109.6664;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/07 FB/D01/07.01;-6.8925;109.6657;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/08 FB/D01/08.01;-6.8922;109.6661;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/09 FB/D01/09.01;-6.8928;109.6667;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/10 FB/D01/10.01;-6.8925;109.6671;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/11 FB/D01/11.01;-6.8918;109.6663;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/12 FB/D01/12.01;-6.892;109.6669;PEKALONGAN;YELLOW;6;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/13 FB/D01/13.01;-6.8916;109.667;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/14 FB/D01/14.01;-6.8908;109.6675;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/15 FB/D02/09.15;-6.8912;109.6624;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/16 FB/D02/08.16;-6.8907;109.6629;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/17 FB/D02/07.17;-6.8903;109.6649;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/18 FB/D02/06.18;-6.8903;109.6649;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/19 FB/D02/05.19;-6.8907;109.6653;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/20 FB/D02/04.20;-6.8906;109.666;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/21 FB/D02/03.21;-6.8906;109.6663;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/22 FB/D02/02.22;-6.8906;109.667;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/23 FB/D02/01.23;-6.8902;109.6677;PEKALONGAN;GREEN;12;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/24 FB/D03/24.01;-6.8943;109.6641;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/25 FB/D03/25.01;-6.8938;109.6643;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/26 FB/D03/26.01;-6.8933;109.6641;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/27 FB/D03/27.01;-6.8932;109.6649;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/28 FB/D03/28.01;-6.8924;109.6652;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/29 FB/D03/29.01;-6.892;109.6653;PEKALONGAN;RED;2;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FB/30 FB/D03/30.01;-6.8913;109.6647;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/31 FB/D03/31.01;-6.8917;109.6659;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FB/32 FB/D03/32.01;-6.8911;109.6659;PEKALONGAN;GREEN;12;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/33 FB/D03/33.01;-6.8912;109.6664;PEKALONGAN;GREEN;12;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FB/34 FB/D03/34.01;-6.8912;109.6671;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FB/35 FB/D02/01.35;-6.892307;109.662212;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/004 FBH/D01/004.01;-6.8994;109.6472;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBH/005 FBH/D01/005.01;-6.900411;109.650419;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/006;-6.900215;109.644197;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/007 FBH/D01/007.01;-6.900661;109.647778;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/008 FBH/D01/008.01;-6.898263;109.652811;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/009 FBH/D01/009.01;-6.900251;109.642384;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/010 FBH/D01/010.01;-6.900591;109.641318;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/011 FCH/D02/011.01;-6.900779;109.643444;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/012 FBH/D01/012.01;-6.899576;109.646546;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/013 FBH/D01/013.01;-6.899447;109.646741;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/014 FBH/D01/014.01;-6.901532;109.654851;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/015 FBH/D01/015.01;-6.900873;109.6518;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/016 FBH/D03/016.01;-6.898338;109.64573;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FBH/017 FBH/D03/017.01;-6.897674;109.647853;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBH/018 FBH/D03/018.01;-6.898581;109.647669;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FBH/01 FBH/D01/01.01;-6.9016;109.6473;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/02 FBH/D01/01.02;-6.9009;109.6422;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBH/03 FBH/D01/01.03;-6.9003;109.6451;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBK/001 FBK/D01/001.01;-6.9044;109.6328;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBK/002 FBK/D01/002.01;-6.9016;109.6339;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBK/005 FBK/D01/005.01;-6.898469;109.636143;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBK/006 FBK/D01/006.01;-6.900081;109.635797;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FBK/007 FBK/D01/007.01;-6.899576;109.633872;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBK/008 FBK/D01/008.01;-6.901216;109.633133;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBK/009 FBK/D01/009.01;-6.900526;109.633114;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBK/010 FBK/D01/010.01;-6.900637;109.633699;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBK/011 FBK/D01/011.01;-6.897998;109.634231;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FBK/015 FBK/D01/015.01;-6.897257;109.634571;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FBL/001 FBL/D01/001.01;-6.894959;109.637488;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBL/002 FBL/D01/002.01;-6.893014;109.636986;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBL/003 FBL/D01/003.01;-6.894076;109.636499;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBL/004 FBL/D02/004.01;-6.892262;109.637341;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FBT/001;-6.897606;109.680591;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/002 FBT/D01/002.01;-6.89886;109.680482;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/003;-6.899664;109.680586;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/004 FBT/D01/004.01;-6.895735;109.680449;PEKALONGAN;RED;1;9;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/005 FBT/D01/005.01;-6.899792;109.680456;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/006 FBT/D01/006.01;-6.8974;109.68059;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/008 FBT/D02/008.01;-6.896354;109.678003;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/009 FBT/D02/009.01;-6.897787;109.678718;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/010 FBT/D02/010.01;-6.898967;109.678945;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/011 FBT/D02/011.01;-6.900325;109.679106;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/012 FBT/D02/012.01;-6.900967;109.679006;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/014 FBT/D03/014.01;-6.900363;109.680438;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/01 FBT/D01/01.01;-6.8957;109.6805;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBT/02 FBT/D01/01.02;-6.899704;109.680548;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBU/001 FBU/D01/001.01;-6.885798;109.681649;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBU/006 FBU/D01/006.01;-6.885589;109.681677;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FBU/007 FBU/D01/007.01;-6.885385;109.681715;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FBV/003 FBV/D02/003.01;-6.886422;109.68191;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FC/01 FC/D01/15.01;-6.8977;109.673;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FC/02 FC/D01/14.02;-6.8972;109.6728;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FC/03 FC/D01/13.03;-6.8972;109.6725;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FC/04 FC/D01/12.04;-6.8973;109.672;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FC/05 FC/D01/05.01;-6.8979;109.6718;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FC/06 FC/D01/10.06;-6.8977;109.671;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FC/072 FC/D01/072.01;-6.899273;109.673699;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FC/073 FC/D06/073.01;-6.894461;109.667961;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FC/074 FC/D06/074.01;-6.894064;109.66844;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FC/075 FC/D05/075.01;-6.895331;109.672579;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FC/076 FC/D05/076.01;-6.894933;109.673008;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FC/077 FC/D07/077.01;-6.897318;109.665633;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FC/078 FC/D07/078.01;-6.895686;109.666209;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
